NO_OF_FRAMES	9900
NO_OF_CAMERAS	11
NO_OF_MARKERS	7
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-12-01, 12:45:42	610801.54074747
DATA_INCLUDED	3D
MARKER_NAMES	Head	R_Shoulder	R_Elbow	R_Hand	L_Shoulder	L_Elbow	Sternum
Frame	Time	Head X	Head Y	Head Z	R_Shoulder X	R_Shoulder Y	R_Shoulder Z	R_Elbow X	R_Elbow Y	R_Elbow Z	R_Hand X	R_Hand Y	R_Hand Z	L_Shoulder X	L_Shoulder Y	L_Shoulder Z	L_Elbow X	L_Elbow Y	L_Elbow Z	Sternum X	Sternum Y	Sternum Z	
1819	6.06000	1075.043	411.173	911.978	1149.924	626.029	556.230	0.000	0.000	0.000	1011.150	662.641	27.378	1141.771	216.916	580.488	1126.081	169.111	252.793	1042.326	419.198	498.488
1820	6.06333	1074.994	411.182	911.953	1149.961	626.019	556.228	0.000	0.000	0.000	1011.154	662.603	27.385	1141.804	216.877	580.498	1126.108	169.126	252.791	1042.356	419.179	498.472
1821	6.06667	1074.943	411.194	911.939	1149.985	626.010	556.207	0.000	0.000	0.000	1011.127	662.614	27.369	1141.829	216.892	580.519	1126.109	169.120	252.808	1042.379	419.199	498.477
1822	6.07000	1074.902	411.207	911.921	1149.990	626.032	556.225	0.000	0.000	0.000	1011.150	662.641	27.379	1141.841	216.882	580.508	1126.143	169.105	252.778	1042.382	419.220	498.471
1823	6.07333	1074.841	411.224	911.906	1150.029	626.030	556.218	0.000	0.000	0.000	1011.136	662.732	27.456	1141.842	216.842	580.467	1126.133	169.119	252.780	1042.409	419.201	498.463
1824	6.07667	1074.799	411.230	911.880	1150.054	626.047	556.208	0.000	0.000	0.000	1011.120	662.666	27.418	1141.898	216.949	580.496	1126.156	169.144	252.758	1042.431	419.238	498.457
1825	6.08000	1074.750	411.242	911.854	1150.078	626.032	556.217	0.000	0.000	0.000	1011.115	662.691	27.422	1142.078	216.824	580.418	1126.157	169.140	252.746	1042.481	419.203	498.428
1826	6.08333	1074.707	411.251	911.845	1150.103	626.047	556.214	0.000	0.000	0.000	1011.103	662.793	27.290	1142.081	216.836	580.436	1126.187	169.164	252.743	1042.486	419.212	498.436
1827	6.08667	1074.688	411.246	911.828	1150.104	626.023	556.190	0.000	0.000	0.000	1011.114	662.703	27.444	1142.062	216.850	580.404	1126.186	169.137	252.749	1042.510	419.215	498.412
1828	6.09000	1074.632	411.261	911.809	1150.129	626.040	556.201	0.000	0.000	0.000	1011.102	662.805	27.279	1142.078	216.834	580.337	1126.219	169.158	252.719	1042.535	419.205	498.403
1829	6.09333	1074.585	411.263	911.785	1150.151	626.054	556.194	0.000	0.000	0.000	1011.094	662.855	27.325	1142.110	216.819	580.374	1126.216	169.137	252.720	1042.560	419.221	498.411
1830	6.09667	1074.557	411.264	911.747	1150.174	626.038	556.174	0.000	0.000	0.000	1011.099	662.819	27.295	1142.149	216.800	580.358	1126.246	169.158	252.707	1042.560	419.221	498.381
1831	6.10000	1074.515	411.264	911.732	1150.179	626.047	556.182	0.000	0.000	0.000	1011.071	662.855	27.289	1142.141	216.829	580.342	1126.275	169.154	252.680	1042.585	419.211	498.372
1832	6.10333	1074.487	411.263	911.726	1150.204	626.096	556.210	0.000	0.000	0.000	1011.095	662.841	27.303	1142.965	216.147	580.302	1126.304	169.124	252.693	1042.608	419.221	498.367
1833	6.10667	1074.448	411.269	911.712	1150.208	626.040	556.157	0.000	0.000	0.000	1011.077	662.805	27.273	1142.205	216.750	580.263	1126.308	169.122	252.670	1042.637	419.214	498.339
1834	6.11000	1074.423	411.270	911.695	1150.209	626.010	556.127	0.000	0.000	0.000	1011.077	662.788	27.249	1143.030	216.164	580.276	1126.341	169.148	252.648	1042.636	419.209	498.344
1835	6.11333	1074.397	411.260	911.684	1150.229	626.023	556.146	0.000	0.000	0.000	1011.090	662.880	27.331	1143.010	216.182	580.289	1126.378	169.149	252.631	1042.637	419.216	498.339
1836	6.11667	1074.376	411.254	911.662	1150.234	626.004	556.114	0.000	0.000	0.000	1011.092	662.868	27.309	1142.235	216.784	580.259	1126.400	169.133	252.599	1042.638	419.226	498.324
1837	6.12000	1074.365	411.241	911.652	1150.255	625.981	556.093	0.000	0.000	0.000	1011.097	662.841	27.270	1142.241	216.764	580.192	1126.398	169.158	252.620	1042.663	419.222	498.309
1838	6.12333	1074.337	411.230	911.626	1150.255	626.009	556.121	0.000	0.000	0.000	1011.120	662.870	27.281	1143.052	216.159	580.221	1126.430	169.140	252.602	1042.663	419.242	498.292
1839	6.12667	1074.314	411.222	911.616	1150.260	625.984	556.065	0.000	0.000	0.000	1011.095	662.869	27.277	1143.045	216.171	580.199	1126.436	169.150	252.607	1042.691	419.213	498.272
1840	6.13000	1074.309	411.210	911.624	1150.267	626.005	556.048	0.000	0.000	0.000	1011.099	662.827	27.246	1142.240	216.788	580.220	1126.458	169.152	252.598	1042.691	419.207	498.264
1841	6.13333	1074.303	411.193	911.619	1150.264	625.991	556.057	0.000	0.000	0.000	1011.100	662.829	27.250	1143.050	216.159	580.188	1126.486	169.161	252.585	1042.715	419.199	498.254
1842	6.13667	1074.295	411.182	911.604	1150.286	625.980	556.070	0.000	0.000	0.000	1011.122	662.857	27.259	1143.029	216.137	580.164	1126.509	169.176	252.535	1042.716	419.203	498.228
1843	6.14000	1074.294	411.163	911.598	1150.277	625.998	556.066	0.000	0.000	0.000	1011.116	662.908	27.274	1143.014	216.148	580.174	1126.516	169.176	252.567	1042.714	419.202	498.226
1844	6.14333	1074.295	411.138	911.595	1150.289	625.994	556.047	0.000	0.000	0.000	1011.121	662.868	27.246	1143.088	216.152	580.133	1126.533	169.227	252.550	1042.718	419.203	498.203
1845	6.14667	1074.297	411.125	911.586	1150.291	626.009	556.058	0.000	0.000	0.000	1011.150	662.858	27.229	1143.021	216.191	580.157	1126.545	169.199	252.550	1042.720	419.200	498.202
1846	6.15000	1074.303	411.115	911.584	1150.292	626.001	556.020	0.000	0.000	0.000	1011.143	662.909	27.245	1143.037	216.169	580.107	1126.568	169.245	252.548	1042.743	419.198	498.197
1847	6.15333	1074.323	411.081	911.578	1150.287	626.002	556.037	0.000	0.000	0.000	1011.180	662.837	27.193	1143.063	216.196	580.176	1126.571	169.202	252.522	1042.718	419.221	498.186
1848	6.15667	1074.320	411.061	911.588	1150.284	626.007	556.055	0.000	0.000	0.000	1011.180	662.850	27.182	1143.021	216.260	580.147	1126.590	169.259	252.523	1042.742	419.223	498.160
1849	6.16000	1074.337	411.040	911.593	1150.289	626.024	556.026	0.000	0.000	0.000	1011.180	662.849	27.182	1143.038	216.186	580.113	1126.585	169.261	252.533	1042.743	419.212	498.176
1850	6.16333	1074.354	411.021	911.597	1150.291	626.028	556.026	0.000	0.000	0.000	1011.179	662.849	27.181	1143.073	216.236	580.124	1126.615	169.272	252.545	1042.741	419.233	498.190
1851	6.16667	1074.374	411.005	911.596	1150.287	626.030	556.034	0.000	0.000	0.000	1011.209	662.840	27.166	1143.082	216.204	580.146	1126.613	169.271	252.512	1042.741	419.234	498.191
1852	6.17000	1074.390	410.980	911.597	1150.265	626.035	556.036	0.000	0.000	0.000	1011.213	662.798	27.136	1143.062	216.240	580.157	1126.596	169.253	252.514	1042.742	419.228	498.186
1853	6.17333	1074.440	410.951	911.601	1150.282	626.039	556.031	0.000	0.000	0.000	1011.239	662.814	27.129	1143.069	216.205	580.131	1126.614	169.293	252.509	1042.735	419.254	498.197
1854	6.17667	1074.461	410.921	911.602	1150.266	626.031	556.060	0.000	0.000	0.000	1011.265	662.818	27.132	1143.081	216.227	580.121	1126.639	169.290	252.517	1042.737	419.272	498.208
1855	6.18000	1074.481	410.900	911.592	1150.270	626.050	556.040	0.000	0.000	0.000	1011.249	662.737	27.069	1143.036	216.186	580.112	1126.634	169.326	252.511	1042.764	419.248	498.198
1856	6.18333	1074.510	410.892	911.612	1150.269	626.045	556.038	0.000	0.000	0.000	1011.263	662.829	27.118	1143.086	216.232	580.121	1126.613	169.320	252.511	1042.740	419.253	498.204
1857	6.18667	1074.543	410.859	911.628	1150.263	626.056	556.035	0.000	0.000	0.000	1011.271	662.764	27.079	1143.054	216.259	580.156	1126.605	169.296	252.491	1042.741	419.249	498.201
1858	6.19000	1074.586	410.839	911.636	1150.250	626.044	556.028	0.000	0.000	0.000	1011.275	662.752	27.063	1143.046	216.236	580.127	1126.615	169.321	252.520	1042.737	419.270	498.208
1859	6.19333	1074.626	410.817	911.649	1150.240	626.053	556.067	0.000	0.000	0.000	1011.298	662.782	27.076	1143.043	216.249	580.126	1126.641	169.315	252.512	1042.735	419.272	498.207
1860	6.19667	1074.675	410.789	911.674	1150.228	626.056	556.105	0.000	0.000	0.000	1011.312	662.691	26.999	1142.960	216.255	580.130	1126.609	169.328	252.526	1042.738	419.266	498.205
1861	6.20000	1074.702	410.763	911.685	1150.229	626.059	556.116	0.000	0.000	0.000	1011.329	662.744	27.052	1143.046	216.292	580.131	1126.589	169.276	252.506	1042.715	419.270	498.195
1862	6.20333	1074.742	410.732	911.690	1150.222	626.066	556.109	0.000	0.000	0.000	1011.332	662.731	27.030	1143.007	216.181	580.098	1126.610	169.317	252.513	1042.737	419.256	498.198
1863	6.20667	1074.791	410.712	911.701	1150.215	626.044	556.115	0.000	0.000	0.000	1011.323	662.784	27.112	1143.047	216.239	580.138	1126.580	169.318	252.511	1042.736	419.263	498.211
1864	6.21000	1074.850	410.685	911.725	1150.194	626.067	556.133	0.000	0.000	0.000	1011.351	662.788	27.087	1142.979	216.214	580.090	1126.584	169.330	252.519	1042.713	419.255	498.199
1865	6.21333	1074.892	410.661	911.737	1150.182	626.041	556.130	0.000	0.000	0.000	1011.329	662.758	27.075	1142.981	216.227	580.102	1126.575	169.323	252.505	1042.709	419.283	498.219
1866	6.21667	1074.931	410.625	911.740	1150.169	626.085	556.152	0.000	0.000	0.000	1011.351	662.786	27.086	1142.984	216.217	580.086	1126.576	169.329	252.514	1042.707	419.263	498.226
1867	6.22000	1074.990	410.597	911.740	1150.147	626.065	556.144	0.000	0.000	0.000	1011.356	662.746	27.058	1143.066	216.237	580.132	1126.573	169.335	252.512	1042.706	419.274	498.212
1868	6.22333	1075.071	410.579	911.765	1150.143	626.074	556.157	0.000	0.000	0.000	1011.349	662.799	27.109	1142.998	216.211	580.085	1126.575	169.346	252.513	1042.712	419.234	498.193
1869	6.22667	1075.134	410.557	911.780	1150.139	626.076	556.159	0.000	0.000	0.000	1011.345	662.824	27.112	1143.018	216.241	580.114	1126.546	169.325	252.518	1042.711	419.243	498.221
1870	6.23000	1075.210	410.528	911.793	1150.122	626.055	556.157	0.000	0.000	0.000	1011.344	662.841	27.138	1142.981	216.251	580.085	1126.539	169.353	252.496	1042.684	419.258	498.203
1871	6.23333	1075.297	410.497	911.800	1150.099	626.061	556.157	0.000	0.000	0.000	1011.343	662.838	27.137	1142.962	216.262	580.133	1126.571	169.347	252.497	1042.656	419.260	498.227
1872	6.23667	1075.359	410.474	911.809	1150.097	626.080	556.190	0.000	0.000	0.000	1011.346	662.811	27.129	1142.942	216.220	580.095	1126.550	169.335	252.511	1042.661	419.242	498.225
1873	6.24000	1075.442	410.458	911.825	1150.067	626.076	556.184	0.000	0.000	0.000	1011.322	662.797	27.103	1142.931	216.266	580.094	1126.537	169.359	252.490	1042.658	419.239	498.245
1874	6.24333	1075.509	410.444	911.843	1150.061	626.084	556.197	0.000	0.000	0.000	1011.313	662.844	27.150	1143.005	216.244	580.119	1126.536	169.348	252.492	1042.636	419.245	498.226
1875	6.24667	1075.577	410.423	911.847	1150.054	626.109	556.216	0.000	0.000	0.000	1011.315	662.845	27.117	1142.957	216.235	580.112	1126.513	169.335	252.530	1042.629	419.261	498.238
1876	6.25000	1075.655	410.395	911.864	1150.037	626.079	556.218	0.000	0.000	0.000	1011.320	662.824	27.110	1142.944	216.234	580.098	1126.521	169.329	252.517	1042.630	419.252	498.210
1877	6.25333	1075.726	410.381	911.883	1150.036	626.093	556.222	0.000	0.000	0.000	1011.312	662.860	27.135	1142.940	216.242	580.100	1126.506	169.343	252.498	1042.608	419.222	498.244
1878	6.25667	1075.774	410.352	911.886	1150.015	626.086	556.207	0.000	0.000	0.000	1011.289	662.830	27.122	1142.944	216.210	580.111	1126.504	169.351	252.484	1042.555	419.272	498.213
1879	6.26000	1075.836	410.356	911.900	1149.996	626.078	556.213	0.000	0.000	0.000	1011.282	662.883	27.174	1142.931	216.247	580.108	1126.484	169.341	252.500	1042.577	419.288	498.237
1880	6.26333	1075.906	410.343	911.928	1149.996	626.091	556.236	0.000	0.000	0.000	1011.253	662.892	27.189	1142.942	216.215	580.094	1126.486	169.344	252.476	1042.554	419.278	498.242
1881	6.26667	1075.964	410.334	911.942	1149.974	626.083	556.243	0.000	0.000	0.000	1011.254	662.895	27.191	1142.908	216.251	580.109	1126.478	169.342	252.493	1042.531	419.256	498.249
1882	6.27000	1076.037	410.324	911.974	1149.957	626.085	556.227	0.000	0.000	0.000	1011.228	662.878	27.197	1142.916	216.244	580.111	1126.474	169.362	252.489	1042.503	419.283	498.270
1883	6.27333	1076.085	410.312	911.976	1149.947	626.096	556.274	0.000	0.000	0.000	1011.205	662.864	27.175	1142.947	216.228	580.092	1126.466	169.349	252.481	1042.502	419.278	498.289
1884	6.27667	1076.161	410.308	911.994	1149.938	626.087	556.249	0.000	0.000	0.000	1011.192	662.942	27.263	1142.928	216.211	580.130	1126.478	169.343	252.463	1042.502	419.262	498.277
1885	6.28000	1076.232	410.302	912.020	1149.922	626.100	556.261	0.000	0.000	0.000	1011.174	662.902	27.199	1142.905	216.220	580.123	1126.453	169.335	252.485	1042.476	419.285	498.295
1886	6.28333	1076.292	410.278	912.042	1149.907	626.082	556.279	0.000	0.000	0.000	1011.163	662.964	27.269	1142.881	216.261	580.082	1126.424	169.328	252.495	1042.477	419.268	498.268
1887	6.28667	1076.364	410.277	912.041	1149.892	626.081	556.279	0.000	0.000	0.000	1011.143	662.911	27.248	1142.921	216.224	580.089	1126.452	169.313	252.455	1042.450	419.270	498.294
1888	6.29000	1076.415	410.264	912.066	1149.893	626.078	556.270	0.000	0.000	0.000	1011.129	663.000	27.322	1142.831	216.292	580.090	1126.415	169.339	252.453	1042.425	419.265	498.315
1889	6.29333	1076.499	410.254	912.087	1149.868	626.071	556.271	0.000	0.000	0.000	1011.110	662.944	27.266	1142.875	216.243	580.093	1126.401	169.306	252.470	1042.404	419.275	498.303
1890	6.29667	1076.580	410.243	912.108	1149.854	626.087	556.286	0.000	0.000	0.000	1011.101	663.010	27.340	1142.869	216.248	580.092	1126.394	169.297	252.486	1042.401	419.278	498.304
1891	6.30000	1076.639	410.217	912.103	1149.828	626.076	556.282	0.000	0.000	0.000	1011.088	663.087	27.393	1142.887	216.263	580.080	1126.400	169.314	252.466	1042.399	419.267	498.296
1892	6.30333	1076.702	410.200	912.117	1149.829	626.059	556.267	0.000	0.000	0.000	1011.068	663.046	27.362	1142.833	216.282	580.085	1126.406	169.285	252.463	1042.376	419.259	498.314
1893	6.30667	1076.766	410.190	912.127	1149.810	626.083	556.277	0.000	0.000	0.000	1011.041	663.060	27.381	1142.865	216.270	580.076	1126.386	169.313	252.430	1042.376	419.252	498.287
1894	6.31000	1076.836	410.165	912.158	1149.791	626.069	556.283	0.000	0.000	0.000	1011.041	663.058	27.379	1142.826	216.269	580.109	1126.400	169.304	252.461	1042.347	419.276	498.328
1895	6.31333	1076.903	410.158	912.178	1149.786	626.062	556.287	0.000	0.000	0.000	1011.013	663.054	27.371	1142.830	216.265	580.115	1126.391	169.307	252.452	1042.349	419.262	498.294
1896	6.31667	1076.956	410.129	912.182	1149.770	626.085	556.296	0.000	0.000	0.000	1010.979	663.104	27.450	1142.887	216.241	580.086	1126.394	169.314	252.451	1042.347	419.257	498.314
1897	6.32000	1077.003	410.115	912.182	1149.761	626.092	556.312	0.000	0.000	0.000	1010.972	663.143	27.477	1142.832	216.274	580.064	1126.359	169.322	252.462	1042.343	419.254	498.333
1898	6.32333	1077.068	410.109	912.194	1149.742	626.067	556.288	0.000	0.000	0.000	1010.945	663.137	27.469	1142.872	216.263	580.074	1126.383	169.326	252.427	1042.322	419.266	498.322
1899	6.32667	1077.113	410.091	912.207	1149.722	626.072	556.309	0.000	0.000	0.000	1010.951	663.101	27.444	1142.829	216.284	580.079	1126.355	169.329	252.431	1042.318	419.273	498.325
1900	6.33000	1077.175	410.079	912.227	1149.715	626.055	556.293	0.000	0.000	0.000	1010.925	663.083	27.447	1142.805	216.281	580.078	1126.383	169.336	252.425	1042.319	419.234	498.296
1901	6.33333	1077.210	410.079	912.224	1149.707	626.066	556.307	0.000	0.000	0.000	1010.922	663.109	27.458	1142.845	216.262	580.073	1126.353	169.333	252.422	1042.321	419.250	498.309
1902	6.33667	1077.255	410.060	912.235	1149.702	626.057	556.309	0.000	0.000	0.000	1010.897	663.095	27.464	1142.827	216.297	580.044	1126.351	169.339	252.427	1042.294	419.258	498.316
1903	6.34000	1077.298	410.041	912.226	1149.679	626.058	556.322	0.000	0.000	0.000	1010.875	663.067	27.453	1142.810	216.302	580.062	1126.352	169.332	252.432	1042.292	419.253	498.335
1904	6.34333	1077.343	410.052	912.249	1149.678	626.054	556.319	0.000	0.000	0.000	1010.849	663.067	27.450	1142.804	216.283	580.078	1126.357	169.309	252.452	1042.293	419.247	498.307
1905	6.34667	1077.383	410.031	912.248	1149.679	626.068	556.331	0.000	0.000	0.000	1010.868	663.121	27.505	1142.810	216.281	580.077	1126.352	169.330	252.425	1042.268	419.241	498.372
1906	6.35000	1077.417	410.018	912.266	1149.645	626.076	556.325	0.000	0.000	0.000	1010.841	663.103	27.508	1142.835	216.293	580.053	1126.323	169.350	252.442	1042.266	419.264	498.344
1907	6.35333	1077.454	410.001	912.270	1149.646	626.099	556.339	0.000	0.000	0.000	1010.842	663.106	27.511	1142.816	216.273	580.064	1126.323	169.335	252.422	1042.266	419.264	498.346
1908	6.35667	1077.510	410.001	912.266	1149.637	626.075	556.336	0.000	0.000	0.000	1010.826	663.024	27.450	1142.804	216.296	580.097	1126.322	169.373	252.437	1042.266	419.264	498.344
1909	6.36000	1077.552	409.980	912.274	1149.626	626.091	556.352	0.000	0.000	0.000	1010.824	663.039	27.472	1142.833	216.315	580.059	1126.292	169.369	252.454	1042.241	419.300	498.352
1910	6.36333	1077.586	409.963	912.289	1149.628	626.096	556.357	0.000	0.000	0.000	1010.805	662.999	27.440	1142.816	216.343	580.063	1126.323	169.352	252.413	1042.239	419.301	498.352
1911	6.36667	1077.618	409.948	912.294	1149.629	626.098	556.338	0.000	0.000	0.000	1010.819	663.078	27.501	1142.813	216.298	580.088	1126.320	169.376	252.404	1042.240	419.255	498.386
1912	6.37000	1077.667	409.944	912.318	1149.614	626.099	556.359	0.000	0.000	0.000	1010.793	663.076	27.501	1142.800	216.275	580.074	1126.322	169.366	252.416	1042.238	419.298	498.372
1913	6.37333	1077.689	409.929	912.313	1149.600	626.114	556.377	0.000	0.000	0.000	1010.771	663.049	27.484	1142.791	216.316	580.066	1126.286	169.356	252.420	1042.214	419.293	498.391
1914	6.37667	1077.734	409.918	912.325	1149.597	626.137	556.373	0.000	0.000	0.000	1010.777	663.012	27.460	1142.812	216.324	580.093	1126.287	169.367	252.455	1042.212	419.288	498.398
1915	6.38000	1077.760	409.910	912.331	1149.602	626.135	556.368	0.000	0.000	0.000	1010.747	663.020	27.475	1142.805	216.325	580.074	1126.285	169.369	252.433	1042.213	419.286	498.411
1916	6.38333	1077.813	409.890	912.331	1149.600	626.145	556.356	0.000	0.000	0.000	1010.764	663.070	27.525	1142.825	216.312	580.067	1126.278	169.400	252.435	1042.208	419.312	498.428
1917	6.38667	1077.850	409.880	912.337	1149.597	626.146	556.377	0.000	0.000	0.000	1010.748	663.006	27.484	1142.821	216.293	580.087	1126.284	169.391	252.414	1042.209	419.303	498.399
1918	6.39000	1077.869	409.884	912.353	1149.578	626.152	556.358	0.000	0.000	0.000	1010.749	663.007	27.452	1142.831	216.336	580.051	1126.256	169.355	252.442	1042.185	419.281	498.440
1919	6.39333	1077.890	409.853	912.341	1149.595	626.157	556.369	0.000	0.000	0.000	1010.741	663.059	27.501	1142.864	216.337	580.052	1126.253	169.384	252.441	1042.184	419.309	498.437
1920	6.39667	1077.932	409.844	912.336	1149.593	626.160	556.374	0.000	0.000	0.000	1010.736	663.095	27.528	1142.821	216.352	580.057	1126.254	169.380	252.451	1042.183	419.330	498.421
1921	6.40000	1077.966	409.842	912.350	1149.593	626.157	556.352	0.000	0.000	0.000	1010.714	663.072	27.520	1142.847	216.346	580.060	1126.248	169.387	252.430	1042.184	419.305	498.413
1922	6.40333	1078.004	409.838	912.344	1149.599	626.165	556.348	0.000	0.000	0.000	1010.715	663.055	27.497	1142.822	216.342	580.112	1126.251	169.394	252.438	1042.159	419.295	498.452
1923	6.40667	1078.007	409.799	912.312	1149.594	626.170	556.355	0.000	0.000	0.000	1010.714	663.054	27.494	1142.802	216.332	580.088	1126.246	169.386	252.436	1042.158	419.297	498.453
1924	6.41000	1078.020	409.786	912.323	1149.613	626.157	556.347	0.000	0.000	0.000	1010.693	663.028	27.486	1142.839	216.356	580.080	1126.250	169.382	252.463	1042.154	419.339	498.453
1925	6.41333	1078.057	409.774	912.325	1149.617	626.166	556.351	0.000	0.000	0.000	1010.710	663.096	27.525	1142.796	216.354	580.076	1126.243	169.418	252.458	1042.178	419.316	498.476
1926	6.41667	1078.071	409.762	912.320	1149.619	626.170	556.351	0.000	0.000	0.000	1010.697	662.988	27.457	1142.870	216.347	580.058	1126.217	169.416	252.469	1042.157	419.291	498.488
1927	6.42000	1078.085	409.749	912.323	1149.618	626.155	556.332	0.000	0.000	0.000	1010.686	663.065	27.513	1142.882	216.373	580.108	1126.224	169.376	252.438	1042.177	419.312	498.483
1928	6.42333	1078.091	409.746	912.305	1149.639	626.153	556.332	0.000	0.000	0.000	1010.663	663.051	27.486	1142.854	216.335	580.059	1126.215	169.400	252.456	1042.155	419.316	498.491
1929	6.42667	1078.098	409.743	912.309	1149.646	626.149	556.313	0.000	0.000	0.000	1010.680	663.104	27.539	1142.860	216.332	580.075	1126.217	169.396	252.431	1042.156	419.285	498.491
1930	6.43000	1078.100	409.724	912.301	1149.634	626.170	556.320	0.000	0.000	0.000	1010.661	663.051	27.519	1142.879	216.336	580.070	1126.214	169.404	252.433	1042.151	419.326	498.497
1931	6.43333	1078.103	409.723	912.301	1149.667	626.149	556.302	0.000	0.000	0.000	1010.634	663.075	27.493	1142.897	216.400	580.102	1126.189	169.379	252.455	1042.152	419.312	498.490
1932	6.43667	1078.099	409.713	912.282	1149.681	626.163	556.305	0.000	0.000	0.000	1010.646	662.985	27.448	1142.902	216.383	580.038	1126.192	169.408	252.455	1042.151	419.321	498.520
1933	6.44000	1078.097	409.714	912.281	1149.684	626.176	556.314	0.000	0.000	0.000	1010.630	663.087	27.513	1142.909	216.357	580.052	1126.187	169.421	252.480	1042.125	419.339	498.513
1934	6.44333	1078.089	409.726	912.286	1149.701	626.188	556.310	0.000	0.000	0.000	1010.605	663.085	27.509	1142.882	216.369	580.057	1126.184	169.420	252.467	1042.153	419.347	498.517
1935	6.44667	1078.062	409.721	912.273	1149.707	626.175	556.313	0.000	0.000	0.000	1010.600	662.913	27.599	1142.908	216.382	580.035	1126.182	169.419	252.472	1042.149	419.335	498.539
1936	6.45000	1078.046	409.720	912.286	1149.714	626.184	556.311	0.000	0.000	0.000	1010.601	662.913	27.568	1142.972	216.405	580.082	1126.145	169.429	252.463	1042.148	419.353	498.552
1937	6.45333	1078.055	409.720	912.288	1149.739	626.193	556.312	0.000	0.000	0.000	1010.573	662.924	27.584	1142.956	216.384	580.037	1126.128	169.407	252.495	1042.172	419.349	498.547
1938	6.45667	1077.998	409.722	912.268	1149.753	626.203	556.316	0.000	0.000	0.000	1010.570	662.936	27.606	1142.990	216.457	580.105	1126.137	169.361	252.469	1042.146	419.341	498.590
1939	6.46000	1077.977	409.721	912.250	1149.770	626.210	556.310	0.000	0.000	0.000	1010.563	662.972	27.630	1142.975	216.417	580.118	1126.126	169.373	252.480	1042.148	419.357	498.557
1940	6.46333	1077.948	409.723	912.258	1149.789	626.207	556.318	0.000	0.000	0.000	1010.513	662.971	27.624	1143.017	216.444	580.071	1126.134	169.386	252.459	1042.171	419.365	498.584
1941	6.46667	1077.915	409.736	912.243	1149.787	626.230	556.324	0.000	0.000	0.000	1010.513	662.971	27.624	1143.030	216.427	580.109	1126.102	169.364	252.471	1042.171	419.372	498.611
1942	6.47000	1077.884	409.740	912.256	1149.819	626.215	556.310	0.000	0.000	0.000	1010.484	662.979	27.605	1143.069	216.428	580.108	1126.092	169.384	252.468	1042.171	419.381	498.626
1943	6.47333	1077.844	409.741	912.244	1149.847	626.315	556.378	0.000	0.000	0.000	1010.457	662.977	27.633	1143.047	216.469	580.095	1126.100	169.387	252.488	1042.169	419.363	498.614
1944	6.47667	1077.781	409.763	912.243	1149.855	626.315	556.374	0.000	0.000	0.000	1010.449	663.051	27.684	1143.082	216.443	580.132	1126.079	169.364	252.475	1042.167	419.407	498.645
1945	6.48000	1077.746	409.763	912.232	1149.875	626.314	556.375	0.000	0.000	0.000	1010.399	663.018	27.659	1143.110	216.481	580.120	1126.054	169.333	252.502	1042.172	419.378	498.657
1946	6.48333	1077.705	409.775	912.222	1149.873	626.226	556.304	0.000	0.000	0.000	1010.396	663.037	27.661	1142.310	217.073	580.121	1126.049	169.333	252.482	1042.173	419.387	498.642
1947	6.48667	1077.664	409.784	912.211	1149.901	626.305	556.363	0.000	0.000	0.000	1010.375	662.989	27.649	1142.323	217.089	580.141	1126.063	169.399	252.452	1042.170	419.383	498.662
1948	6.49000	1077.611	409.786	912.197	1149.916	626.332	556.384	0.000	0.000	0.000	1010.354	662.961	27.606	1143.141	216.488	580.128	1126.056	169.306	252.475	1042.192	419.381	498.659
1949	6.49333	1077.580	409.787	912.176	1149.931	626.322	556.351	0.000	0.000	0.000	1010.320	663.012	27.652	1143.140	216.492	580.145	1126.056	169.326	252.518	1042.198	419.372	498.653
1950	6.49667	1077.532	409.797	912.160	1149.935	626.297	556.336	0.000	0.000	0.000	1010.300	662.958	27.629	1142.421	217.062	580.124	1126.080	169.304	252.492	1042.198	419.352	498.669
1951	6.50000	1077.471	409.800	912.148	1149.967	626.316	556.361	0.000	0.000	0.000	1010.267	663.005	27.639	1142.421	217.072	580.140	1126.052	169.309	252.478	1042.175	419.345	498.693
1952	6.50333	1077.439	409.810	912.123	1149.967	626.321	556.349	0.000	0.000	0.000	1010.240	663.008	27.672	1142.391	217.088	580.105	1126.034	169.294	252.491	1042.195	419.351	498.692
1953	6.50667	1077.397	409.830	912.112	1149.974	626.305	556.338	0.000	0.000	0.000	1010.199	662.924	27.605	1142.389	217.121	580.146	1126.019	169.310	252.487	1042.195	419.376	498.689
1954	6.51000	1077.357	409.844	912.055	1149.993	626.307	556.347	0.000	0.000	0.000	1010.177	662.898	27.598	1142.415	217.077	580.097	1126.047	169.340	252.494	1042.197	419.364	498.702
1955	6.51333	1077.300	409.850	912.050	1150.011	626.310	556.341	0.000	0.000	0.000	1010.146	662.920	27.595	1143.235	216.498	580.111	1126.026	169.335	252.486	1042.196	419.353	498.698
1956	6.51667	1077.269	409.852	912.012	1150.032	626.318	556.332	0.000	0.000	0.000	1010.143	662.932	27.617	1142.452	217.082	580.108	1126.018	169.333	252.503	1042.197	419.380	498.695
1957	6.52000	1077.225	409.870	911.989	1150.036	626.308	556.311	0.000	0.000	0.000	1010.117	662.933	27.616	1142.414	217.111	580.139	1126.014	169.334	252.502	1042.195	419.392	498.727
