NO_OF_SAMPLES	25200
FREQUENCY	120
TIME_STAMP	2022-05-12, 13:30:29	6409.49437768
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Bertec
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	1323.089957
FORCE_PLATE_CORNER_POSX_POSY_Y	1076.650023
FORCE_PLATE_CORNER_POSX_POSY_Z	-186.304003
FORCE_PLATE_CORNER_NEGX_POSY_X	1284.020066
FORCE_PLATE_CORNER_NEGX_POSY_Y	1345.040083
FORCE_PLATE_CORNER_NEGX_POSY_Z	-195.163995
FORCE_PLATE_CORNER_NEGX_NEGY_X	1663.060069
FORCE_PLATE_CORNER_NEGX_NEGY_Y	1387.670040
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-201.503992
FORCE_PLATE_CORNER_POSX_NEGY_X	1698.449969
FORCE_PLATE_CORNER_POSX_NEGY_Y	1124.019980
FORCE_PLATE_CORNER_POSX_NEGY_Z	-190.853000
FORCE_PLATE_LENGTH	600.000000
FORCE_PLATE_WIDTH	400.000000
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
149	1.23333	-10.054865	-10.061386	600.397842	-22.000665	30.438110	-1.009143	-50.696567	-36.643477	0.000000	
150	1.24167	-9.723917	-10.736828	600.395974	-22.043895	30.505042	-1.056932	-50.808206	-36.715594	0.000000	
151	1.25000	-9.875243	-10.316133	600.399463	-22.046218	30.589723	-1.049231	-50.948951	-36.719251	0.000000	
152	1.25833	-9.839716	-10.269955	600.400899	-21.966132	30.628778	-1.008088	-51.013878	-36.585775	0.000000	
153	1.26667	-9.737360	-10.104502	600.399220	-22.074084	30.686617	-1.033688	-51.110354	-36.765677	0.000000	
154	1.27500	-10.309441	-10.243876	600.407881	-22.159556	30.694719	-1.058390	-51.123112	-36.907503	0.000000	
155	1.28333	-10.004105	-10.540625	600.407005	-22.064951	30.766487	-1.055864	-51.242718	-36.749990	0.000000	
156	1.29167	-10.666837	-10.919821	600.418340	-22.075630	30.765797	-1.076881	-51.240601	-36.767082	0.000000	
157	1.30000	-10.463356	-10.876903	600.419225	-22.052892	30.893920	-1.020528	-51.453916	-36.729157	0.000000	
158	1.30833	-10.758504	-10.602134	600.423987	-22.104655	30.959302	-1.081083	-51.562400	-36.815077	0.000000	
159	1.31667	-11.259843	-10.685784	600.433158	-22.155889	31.011974	-1.073920	-51.649336	-36.899842	0.000000	
160	1.32500	-10.558868	-11.290910	600.427708	-22.106629	31.126165	-1.089142	-51.839987	-36.818136	0.000000	
161	1.33333	-11.172297	-10.900894	600.437577	-22.130612	31.177816	-1.049948	-51.925158	-36.857473	0.000000	
162	1.34167	-11.212932	-10.701293	600.439485	-22.087142	31.246441	-1.129912	-52.039284	-36.784958	0.000000	
163	1.35000	-10.955809	-10.667819	600.438333	-22.049259	31.333012	-1.104936	-52.183563	-36.721937	0.000000	
164	1.35833	-11.500643	-11.004628	600.447137	-22.055961	31.306624	-1.101841	-52.138851	-36.732561	0.000000	
165	1.36667	-11.991911	-11.026254	600.454111	-22.199496	31.324808	-1.088844	-52.168530	-36.971178	0.000000	
166	1.37500	-11.806493	-10.853769	600.452865	-22.141802	31.375000	-1.053455	-52.252228	-36.875170	0.000000	
167	1.38333	-11.156593	-10.801496	600.441839	-22.255196	31.399933	-1.099781	-52.294712	-37.064700	0.000000	
168	1.39167	-11.429054	-11.040137	600.447538	-22.140009	31.377865	-1.068897	-52.257464	-36.872512	0.000000	
169	1.40000	-11.516565	-11.445273	600.449593	-22.236286	31.385960	-1.049706	-52.270766	-37.032727	0.000000	
170	1.40833	-11.592444	-10.964706	600.449525	-22.324219	31.413819	-0.997859	-52.317168	-37.179177	0.000000	
171	1.41667	-11.753103	-11.248082	600.451327	-22.362399	31.388575	-1.083863	-52.274970	-37.242651	0.000000	
172	1.42500	-11.176710	-10.790949	600.441496	-22.366061	31.406917	-1.057622	-52.306373	-37.249360	0.000000	
173	1.43333	-11.452826	-11.223772	600.448402	-22.231225	31.401472	-1.047571	-52.296703	-37.024372	0.000000	
174	1.44167	-11.189097	-11.092891	600.442637	-22.435735	31.423128	-1.022213	-52.333273	-37.365326	0.000000	
175	1.45000	-11.753334	-10.973206	600.450194	-22.411415	31.383314	-1.025140	-52.266307	-37.324353	0.000000	
176	1.45833	-11.731003	-10.977798	600.448801	-22.453894	31.364684	-1.043999	-52.235402	-37.395186	0.000000	
177	1.46667	-11.956146	-11.069264	600.453459	-22.395843	31.365434	-1.001605	-52.236244	-37.298217	0.000000	
178	1.47500	-11.830845	-11.193530	600.449791	-22.510169	31.326940	-0.982554	-52.172456	-37.488845	0.000000	
179	1.48333	-12.293636	-11.212086	600.456099	-22.482317	31.278886	-0.967576	-52.091878	-37.442067	0.000000	
180	1.49167	-11.892496	-11.694105	600.448865	-22.509600	31.208625	-0.999075	-51.975491	-37.487955	0.000000	
181	1.50000	-12.512357	-11.173294	600.456026	-22.501610	31.161535	-0.942469	-51.896448	-37.474201	0.000000	
