NO_OF_SAMPLES	25200
FREQUENCY	120
TIME_STAMP	2022-05-12, 13:21:35	5875.51308546
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Bertec
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	1323.089957
FORCE_PLATE_CORNER_POSX_POSY_Y	1076.650023
FORCE_PLATE_CORNER_POSX_POSY_Z	-186.304003
FORCE_PLATE_CORNER_NEGX_POSY_X	1284.020066
FORCE_PLATE_CORNER_NEGX_POSY_Y	1345.040083
FORCE_PLATE_CORNER_NEGX_POSY_Z	-195.163995
FORCE_PLATE_CORNER_NEGX_NEGY_X	1663.060069
FORCE_PLATE_CORNER_NEGX_NEGY_Y	1387.670040
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-201.503992
FORCE_PLATE_CORNER_POSX_NEGY_X	1698.449969
FORCE_PLATE_CORNER_POSX_NEGY_Y	1124.019980
FORCE_PLATE_CORNER_POSX_NEGY_Z	-190.853000
FORCE_PLATE_LENGTH	600.000000
FORCE_PLATE_WIDTH	400.000000
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
56	0.45833	-8.638882	-8.848211	600.977856	12.610448	39.914994	-1.077047	-66.416746	20.983216	0.000000	
57	0.46667	-8.647266	-9.535547	600.980625	12.729925	39.890436	-1.074286	-66.375578	21.181922	0.000000	
58	0.47500	-8.481762	-8.865121	600.975759	12.657484	39.925033	-1.148429	-66.433683	21.061556	0.000000	
59	0.48333	-8.424050	-9.112282	600.976505	12.748043	39.904392	-1.051472	-66.399255	21.212215	0.000000	
60	0.49167	-8.739731	-8.839947	600.979699	12.607159	39.916907	-1.032925	-66.419726	20.977678	0.000000	
61	0.50000	-8.431591	-9.019329	600.973390	12.560780	39.863628	-1.044847	-66.331769	20.900726	0.000000	
62	0.50833	-8.403372	-9.239023	600.973637	12.529520	39.878943	-1.066917	-66.357225	20.848701	0.000000	
63	0.51667	-8.785832	-9.090435	600.977605	12.537837	39.829066	-1.104017	-66.273793	20.862403	0.000000	
64	0.52500	-8.733565	-9.225254	600.976126	12.464998	39.814210	-1.095851	-66.249238	20.741253	0.000000	
65	0.53333	-8.578325	-9.148593	600.972329	12.450707	39.785743	-1.124371	-66.202288	20.717604	0.000000	
66	0.54167	-8.745678	-8.837016	600.972058	12.358656	39.731384	-1.036661	-66.111865	20.564444	0.000000	
