NO_OF_FRAMES	9900
NO_OF_CAMERAS	11
NO_OF_MARKERS	7
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-12-01, 12:02:23	608202.36398695
DATA_INCLUDED	3D
MARKER_NAMES	Head	R_Shoulder	R_Elbow	R_Hand	L_Shoulder	L_Elbow	Sternum
Frame	Time	Head X	Head Y	Head Z	R_Shoulder X	R_Shoulder Y	R_Shoulder Z	R_Elbow X	R_Elbow Y	R_Elbow Z	R_Hand X	R_Hand Y	R_Hand Z	L_Shoulder X	L_Shoulder Y	L_Shoulder Z	L_Elbow X	L_Elbow Y	L_Elbow Z	Sternum X	Sternum Y	Sternum Z	
2104	7.01000	1035.280	397.108	910.946	1117.432	616.432	561.141	0.000	0.000	0.000	982.218	657.150	30.676	1102.399	206.763	577.138	1083.988	166.983	249.286	1008.100	412.223	499.090
2105	7.01333	1035.279	397.108	910.946	1117.414	616.430	561.146	0.000	0.000	0.000	982.218	657.163	30.701	1102.144	206.956	577.086	1083.976	167.021	249.318	1008.122	412.219	499.109
2106	7.01667	1035.269	397.125	910.945	1117.413	616.429	561.132	0.000	0.000	0.000	982.217	657.163	30.701	1102.404	206.794	577.133	1083.976	166.981	249.202	1008.095	412.221	499.110
2107	7.02000	1035.250	397.129	910.944	1117.419	616.471	561.197	0.000	0.000	0.000	982.224	657.110	30.650	1102.154	206.970	577.040	1084.012	167.001	249.278	1008.121	412.200	499.114
2108	7.02333	1035.244	397.124	910.931	1117.384	616.446	561.142	0.000	0.000	0.000	982.218	657.149	30.674	1102.417	206.832	577.226	1083.981	166.951	249.221	1008.124	412.213	499.107
2109	7.02667	1035.251	397.141	910.952	1117.390	616.440	561.151	0.000	0.000	0.000	982.216	657.171	30.689	1102.513	206.681	577.146	1084.015	166.995	249.283	1008.100	412.202	499.109
2110	7.03000	1035.250	397.145	910.937	1117.393	616.500	561.194	0.000	0.000	0.000	982.201	657.091	30.632	1102.234	206.922	577.007	1084.025	166.979	249.280	1008.096	412.231	499.130
2111	7.03333	1035.239	397.154	910.920	1117.394	616.486	561.173	0.000	0.000	0.000	982.244	657.175	30.699	1102.249	206.892	577.007	1084.052	166.975	249.279	1008.100	412.230	499.121
2112	7.03667	1035.236	397.160	910.937	1117.390	616.504	561.204	0.000	0.000	0.000	982.223	657.108	30.647	1102.512	206.706	577.062	1084.045	166.978	249.200	1008.099	412.219	499.145
2113	7.04000	1035.223	397.166	910.933	1117.386	616.488	561.195	0.000	0.000	0.000	982.223	657.122	30.674	1102.554	206.681	577.139	1084.047	166.989	249.295	1008.098	412.208	499.158
2114	7.04333	1035.238	397.169	910.924	1117.378	616.498	561.191	0.000	0.000	0.000	982.229	657.082	30.647	1102.530	206.740	577.095	1084.070	166.925	249.324	1008.100	412.221	499.122
2115	7.04667	1035.242	397.177	910.922	1117.359	616.460	561.156	0.000	0.000	0.000	982.229	657.083	30.648	1102.570	206.704	577.137	1084.087	166.978	249.315	1008.101	412.216	499.144
2116	7.05000	1035.222	397.185	910.921	1117.360	616.461	561.147	0.000	0.000	0.000	982.229	657.073	30.658	1102.594	206.724	577.149	1084.105	166.926	249.287	1008.075	412.214	499.164
2117	7.05333	1035.225	397.189	910.922	1117.344	616.448	561.171	0.000	0.000	0.000	982.229	657.072	30.656	1102.600	206.676	577.123	1084.060	167.013	249.238	1008.079	412.204	499.146
2118	7.05667	1035.222	397.185	910.903	1117.346	616.492	561.194	0.000	0.000	0.000	982.236	657.020	30.606	1102.578	206.715	577.085	1084.124	167.063	249.362	1008.073	412.191	499.176
2119	7.06000	1035.228	397.200	910.904	1117.349	616.477	561.192	0.000	0.000	0.000	982.258	657.053	30.649	1102.291	206.952	577.028	1084.108	167.064	249.362	1008.074	412.206	499.183
2120	7.06333	1035.210	397.203	910.900	1117.339	616.442	561.177	0.000	0.000	0.000	982.230	657.064	30.667	1102.362	206.895	576.994	1084.144	167.008	249.310	1008.078	412.202	499.181
2121	7.06667	1035.211	397.207	910.899	1117.337	616.447	561.149	0.000	0.000	0.000	982.238	657.000	30.625	1102.652	206.689	577.105	1084.162	167.028	249.341	1008.078	412.200	499.168
2122	7.07000	1035.223	397.225	910.889	1117.337	616.460	561.167	0.000	0.000	0.000	982.267	656.973	30.628	1102.646	206.684	577.072	1084.175	167.093	249.357	1008.074	412.200	499.189
2123	7.07333	1035.230	397.213	910.898	1117.336	616.457	561.189	0.000	0.000	0.000	982.248	656.920	30.571	1102.635	206.708	577.069	1084.185	167.035	249.345	1008.076	412.190	499.179
2124	7.07667	1035.215	397.221	910.882	1117.334	616.477	561.173	0.000	0.000	0.000	982.236	657.012	30.648	1102.695	206.662	577.123	1084.182	167.079	249.349	1008.075	412.181	499.181
2125	7.08000	1035.216	397.222	910.899	1117.325	616.480	561.156	0.000	0.000	0.000	982.247	656.933	30.597	1102.636	206.790	577.180	1084.194	167.029	249.370	1008.073	412.214	499.196
2126	7.08333	1035.224	397.232	910.887	1117.319	616.465	561.186	0.000	0.000	0.000	982.250	656.922	30.572	1102.703	206.679	577.119	1084.222	167.017	249.353	1008.078	412.193	499.215
2127	7.08667	1035.224	397.234	910.895	1117.325	616.476	561.159	0.000	0.000	0.000	982.249	656.921	30.571	1102.674	206.703	577.123	1084.180	167.031	249.406	1008.076	412.197	499.219
2128	7.09000	1035.247	397.248	910.896	1117.345	616.490	561.160	0.000	0.000	0.000	982.248	656.921	30.572	1102.732	206.674	577.132	1084.251	167.098	249.392	1008.076	412.191	499.237
2129	7.09333	1035.248	397.245	910.886	1117.354	616.528	561.208	0.000	0.000	0.000	982.247	656.933	30.596	1102.740	206.700	577.160	1084.229	167.013	249.379	1008.076	412.215	499.232
2130	7.09667	1035.249	397.247	910.905	1117.351	616.544	561.218	0.000	0.000	0.000	982.249	656.922	30.572	1102.690	206.764	577.261	1084.256	167.056	249.389	1008.076	412.221	499.240
2131	7.10000	1035.252	397.247	910.902	1117.366	616.528	561.224	0.000	0.000	0.000	982.249	656.921	30.572	1102.750	206.696	577.161	1084.298	167.004	249.376	1008.075	412.212	499.253
2132	7.10333	1035.274	397.252	910.894	1117.360	616.546	561.208	0.000	0.000	0.000	982.248	656.920	30.571	1102.772	206.665	577.140	1084.315	167.081	249.409	1008.101	412.222	499.261
2133	7.10667	1035.276	397.248	910.889	1117.367	616.560	561.206	0.000	0.000	0.000	982.247	656.921	30.605	1102.766	206.698	577.186	1084.271	166.983	249.398	1008.101	412.213	499.263
2134	7.11000	1035.283	397.262	910.896	1117.369	616.546	561.222	0.000	0.000	0.000	982.256	656.873	30.556	1102.800	206.698	577.162	1084.283	167.070	249.446	1008.099	412.208	499.281
2135	7.11333	1035.307	397.272	910.886	1117.376	616.564	561.230	0.000	0.000	0.000	982.249	656.924	30.607	1102.826	206.688	577.160	1084.309	167.095	249.434	1008.102	412.232	499.279
2136	7.11667	1035.313	397.276	910.901	1117.375	616.571	561.213	0.000	0.000	0.000	982.257	656.863	30.566	1102.853	206.775	577.214	1084.323	167.071	249.433	1008.099	412.246	499.311
2137	7.12000	1035.332	397.275	910.894	1117.380	616.560	561.240	0.000	0.000	0.000	982.254	656.872	30.588	1102.849	206.704	577.166	1084.285	167.078	249.460	1008.101	412.237	499.314
2138	7.12333	1035.327	397.289	910.900	1117.369	616.567	561.243	0.000	0.000	0.000	982.256	656.873	30.556	1102.846	206.746	577.192	1084.359	167.050	249.428	1008.095	412.244	499.319
2139	7.12667	1035.349	397.287	910.895	1117.393	616.567	561.254	0.000	0.000	0.000	982.250	656.900	30.590	1102.849	206.724	577.216	1084.347	167.083	249.466	1008.099	412.231	499.331
2140	7.13000	1035.374	397.297	910.910	1117.392	616.587	561.249	0.000	0.000	0.000	982.257	656.852	30.575	1102.928	206.732	577.258	1084.350	167.081	249.478	1008.121	412.260	499.329
2141	7.13333	1035.383	397.307	910.900	1117.403	616.598	561.263	0.000	0.000	0.000	982.257	656.853	30.575	1102.874	206.759	577.209	1084.361	167.052	249.464	1008.096	412.250	499.368
2142	7.13667	1035.400	397.300	910.880	1117.405	616.609	561.271	0.000	0.000	0.000	982.255	656.863	30.599	1102.957	206.761	577.268	1084.357	167.053	249.513	1008.123	412.247	499.374
2143	7.14000	1035.424	397.309	910.908	1117.406	616.605	561.280	0.000	0.000	0.000	982.235	656.798	30.549	1102.964	206.799	577.349	1084.357	167.050	249.490	1008.095	412.270	499.383
2144	7.14333	1035.438	397.323	910.898	1117.415	616.599	561.267	0.000	0.000	0.000	982.236	656.799	30.551	1102.982	206.768	577.275	1084.382	167.101	249.485	1008.100	412.254	499.384
2145	7.14667	1035.464	397.333	910.899	1117.429	616.599	561.302	0.000	0.000	0.000	982.231	656.830	30.587	1102.991	206.794	577.345	1084.391	167.059	249.502	1008.099	412.256	499.386
2146	7.15000	1035.487	397.341	910.901	1117.436	616.594	561.277	0.000	0.000	0.000	982.231	656.829	30.586	1103.000	206.833	577.335	1084.387	167.061	249.499	1008.122	412.260	499.407
2147	7.15333	1035.497	397.349	910.901	1117.434	616.604	561.281	0.000	0.000	0.000	982.224	656.893	30.630	1103.050	206.868	577.390	1084.409	167.091	249.519	1008.099	412.258	499.431
2148	7.15667	1035.515	397.343	910.899	1117.439	616.596	561.269	0.000	0.000	0.000	982.231	656.829	30.586	1103.029	206.837	577.323	1084.385	167.054	249.515	1008.115	412.275	499.418
2149	7.16000	1035.528	397.360	910.911	1117.455	616.596	561.290	0.000	0.000	0.000	982.230	656.844	30.614	1103.063	206.850	577.393	1084.391	167.040	249.528	1008.097	412.287	499.430
2150	7.16333	1035.558	397.370	910.910	1117.445	616.604	561.293	0.000	0.000	0.000	982.228	656.851	30.601	1103.124	206.839	577.381	1084.394	167.045	249.541	1008.121	412.271	499.439
2151	7.16667	1035.595	397.374	910.905	1117.464	616.628	561.297	0.000	0.000	0.000	982.235	656.803	30.587	1103.060	206.867	577.472	1084.397	167.018	249.575	1008.120	412.269	499.446
2152	7.17000	1035.602	397.379	910.906	1117.474	616.612	561.302	0.000	0.000	0.000	982.229	656.853	30.604	1103.070	206.940	577.503	1084.391	167.022	249.569	1008.122	412.275	499.475
2153	7.17333	1035.627	397.377	910.909	1117.472	616.616	561.293	0.000	0.000	0.000	982.202	656.844	30.641	1103.107	206.845	577.392	1084.416	167.063	249.592	1008.115	412.289	499.486
2154	7.17667	1035.660	397.400	910.900	1117.466	616.629	561.306	0.000	0.000	0.000	982.215	656.950	30.750	1103.121	206.922	577.489	1084.428	167.032	249.583	1008.118	412.284	499.482
2155	7.18000	1035.678	397.394	910.888	1117.485	616.620	561.288	0.000	0.000	0.000	982.216	656.925	30.733	1103.108	206.982	577.522	1084.427	167.029	249.609	1008.120	412.289	499.465
2156	7.18333	1035.717	397.420	910.898	1117.486	616.633	561.307	0.000	0.000	0.000	982.191	656.927	30.730	1103.110	206.952	577.521	1084.423	167.041	249.577	1008.120	412.285	499.493
2157	7.18667	1035.744	397.425	910.904	1117.505	616.614	561.287	0.000	0.000	0.000	982.179	657.010	30.818	1103.109	206.942	577.477	1084.430	167.018	249.607	1008.091	412.288	499.496
2158	7.19000	1035.766	397.422	910.891	1117.504	616.636	561.290	0.000	0.000	0.000	982.208	656.991	30.810	1103.137	206.991	577.536	1084.426	167.026	249.597	1008.092	412.289	499.529
2159	7.19333	1035.797	397.430	910.898	1117.517	616.626	561.286	0.000	0.000	0.000	982.169	657.064	30.936	1103.163	206.962	577.539	1084.431	167.019	249.614	1008.067	412.296	499.573
2160	7.19667	1035.810	397.442	910.885	1117.539	616.622	561.311	0.000	0.000	0.000	982.185	656.955	30.765	1103.155	206.971	577.553	1084.453	167.049	249.608	1008.067	412.282	499.571
2161	7.20000	1035.851	397.446	910.880	1117.546	616.616	561.290	0.000	0.000	0.000	982.165	657.105	30.963	1103.204	206.931	577.478	1084.454	167.047	249.619	1008.090	412.378	499.664
2162	7.20333	1035.860	397.456	910.896	1117.558	616.639	561.313	0.000	0.000	0.000	982.164	657.104	30.962	1103.218	206.936	577.559	1084.453	167.031	249.630	1008.089	412.376	499.673
2163	7.20667	1035.916	397.474	910.920	1117.572	616.622	561.309	0.000	0.000	0.000	982.176	657.011	30.884	1103.213	206.981	577.601	1084.427	167.033	249.626	1008.065	412.393	499.687
2164	7.21000	1035.960	397.499	910.909	1117.582	616.635	561.312	0.000	0.000	0.000	982.143	657.066	30.965	1103.233	206.951	577.571	1084.456	167.020	249.627	1008.089	412.374	499.703
2165	7.21333	1035.982	397.500	910.910	1117.588	616.641	561.319	0.000	0.000	0.000	982.163	657.106	30.995	1103.246	207.013	577.644	1084.459	167.027	249.649	1008.089	412.389	499.706
2166	7.21667	1036.016	397.513	910.900	1117.612	616.638	561.298	0.000	0.000	0.000	982.151	657.004	30.923	1103.271	206.994	577.631	1084.464	167.021	249.679	1008.089	412.374	499.726
2167	7.22000	1036.054	397.526	910.892	1117.623	616.643	561.315	0.000	0.000	0.000	982.150	657.014	30.914	1103.291	206.994	577.613	1084.460	167.020	249.674	1008.088	412.371	499.722
2168	7.22333	1036.085	397.536	910.901	1117.622	616.643	561.313	0.000	0.000	0.000	982.148	657.024	30.937	1103.277	206.992	577.644	1084.488	167.050	249.664	1008.087	412.384	499.756
2169	7.22667	1036.112	397.534	910.885	1117.637	616.648	561.317	0.000	0.000	0.000	982.148	657.014	30.946	1103.347	206.991	577.640	1084.483	167.041	249.712	1008.115	412.361	499.746
2170	7.23000	1036.154	397.560	910.898	1117.653	616.634	561.319	0.000	0.000	0.000	982.147	657.001	30.954	1103.340	207.049	577.663	1084.477	167.062	249.708	1008.111	412.383	499.754
2171	7.23333	1036.189	397.552	910.901	1117.656	616.637	561.326	0.000	0.000	0.000	982.146	657.024	30.970	1103.370	207.029	577.707	1084.482	167.056	249.728	1008.114	412.366	499.796
2172	7.23667	1036.224	397.570	910.907	1117.691	616.645	561.312	0.000	0.000	0.000	982.126	656.986	30.940	1103.370	207.046	577.697	1084.513	167.069	249.719	1008.135	412.380	499.783
2173	7.24000	1036.256	397.573	910.912	1117.692	616.648	561.315	0.000	0.000	0.000	982.126	656.975	30.949	1103.389	206.993	577.655	1084.513	167.068	249.718	1008.138	412.408	499.803
2174	7.24333	1036.282	397.577	910.901	1117.708	616.661	561.334	0.000	0.000	0.000	982.122	657.004	30.951	1103.420	206.982	577.661	1084.510	167.053	249.737	1008.108	412.379	499.791
2175	7.24667	1036.295	397.588	910.904	1117.715	616.647	561.313	0.000	0.000	0.000	982.127	656.976	30.950	1103.415	206.997	577.672	1084.538	167.086	249.752	1008.137	412.395	499.828
2176	7.25000	1036.343	397.589	910.900	1117.731	616.646	561.314	0.000	0.000	0.000	982.119	657.027	31.000	1103.444	207.052	577.729	1084.541	167.079	249.748	1008.139	412.375	499.844
2177	7.25333	1036.374	397.602	910.920	1117.729	616.647	561.315	0.000	0.000	0.000	982.121	657.004	30.983	1103.493	207.019	577.688	1084.543	167.079	249.768	1008.137	412.381	499.852
2178	7.25667	1036.412	397.612	910.912	1117.758	616.638	561.293	0.000	0.000	0.000	982.106	656.938	30.953	1103.506	207.020	577.699	1084.516	167.048	249.819	1008.139	412.386	499.877
2179	7.26000	1036.438	397.619	910.925	1117.754	616.639	561.311	0.000	0.000	0.000	982.121	657.008	31.020	1103.510	207.018	577.714	1084.545	167.055	249.800	1008.162	412.372	499.885
2180	7.26333	1036.469	397.622	910.918	1117.779	616.646	561.311	0.000	0.000	0.000	982.106	656.928	30.962	1103.553	207.006	577.705	1084.543	167.057	249.780	1008.165	412.381	499.873
2181	7.26667	1036.497	397.628	910.923	1117.781	616.645	561.310	0.000	0.000	0.000	982.104	656.924	30.959	1103.568	207.007	577.727	1084.581	167.048	249.820	1008.164	412.369	499.915
2182	7.27000	1036.530	397.638	910.931	1117.796	616.654	561.304	0.000	0.000	0.000	982.104	656.926	30.994	1103.611	207.014	577.758	1084.578	167.050	249.811	1008.190	412.372	499.897
2183	7.27333	1036.563	397.646	910.955	1117.800	616.646	561.313	0.000	0.000	0.000	982.112	656.864	30.952	1103.630	207.049	577.788	1084.606	167.072	249.807	1008.192	412.363	499.912
2184	7.27667	1036.592	397.658	910.942	1117.807	616.635	561.297	0.000	0.000	0.000	982.103	656.926	30.994	1103.657	207.042	577.776	1084.581	167.047	249.833	1008.191	412.356	499.928
2185	7.28000	1036.628	397.673	910.954	1117.832	616.640	561.283	0.000	0.000	0.000	982.105	656.914	30.970	1103.661	207.023	577.772	1084.608	167.045	249.828	1008.218	412.348	499.925
2186	7.28333	1036.661	397.691	910.961	1117.851	616.644	561.296	0.000	0.000	0.000	982.099	656.956	31.030	1103.642	207.045	577.814	1084.609	167.047	249.844	1008.190	412.368	499.949
2187	7.28667	1036.673	397.698	910.944	1117.861	616.618	561.272	0.000	0.000	0.000	982.082	656.888	30.996	1103.710	207.026	577.796	1084.639	167.066	249.845	1008.217	412.349	499.956
2188	7.29000	1036.722	397.715	910.979	1117.861	616.611	561.285	0.000	0.000	0.000	982.105	656.906	31.015	1103.724	207.017	577.810	1084.637	167.077	249.858	1008.192	412.359	500.005
2189	7.29333	1036.733	397.725	910.983	1117.890	616.617	561.287	0.000	0.000	0.000	982.078	656.919	31.033	1103.744	207.034	577.798	1084.665	167.097	249.830	1008.218	412.349	499.986
2190	7.29667	1036.766	397.740	910.985	1117.887	616.624	561.304	0.000	0.000	0.000	982.082	656.887	30.996	1103.798	207.040	577.821	1084.673	167.052	249.869	1008.217	412.372	500.016
2191	7.30000	1036.799	397.757	910.985	1117.898	616.605	561.286	0.000	0.000	0.000	982.079	656.903	30.975	1103.802	207.029	577.797	1084.694	167.116	249.830	1008.220	412.348	500.022
2192	7.30333	1036.816	397.775	911.010	1117.909	616.611	561.301	0.000	0.000	0.000	982.110	656.867	30.989	1103.834	207.008	577.811	1084.696	167.099	249.863	1008.247	412.335	500.020
2193	7.30667	1036.864	397.779	911.018	1117.922	616.615	561.304	0.000	0.000	0.000	982.104	656.919	31.039	1103.848	207.007	577.833	1084.699	167.080	249.846	1008.267	412.332	500.069
2194	7.31000	1036.890	397.787	911.016	1117.960	616.608	561.286	0.000	0.000	0.000	982.111	656.869	31.023	1103.907	207.024	577.825	1084.727	167.089	249.852	1008.273	412.307	500.061
2195	7.31333	1036.923	397.801	911.025	1117.962	616.618	561.304	0.000	0.000	0.000	982.110	656.880	31.014	1103.941	207.045	577.865	1084.728	167.077	249.854	1008.298	412.320	500.071
2196	7.31667	1036.953	397.811	911.046	1117.963	616.611	561.302	0.000	0.000	0.000	982.116	656.817	31.005	1103.951	207.039	577.845	1084.702	167.081	249.873	1008.323	412.325	500.095
2197	7.32000	1036.988	397.825	911.040	1117.993	616.602	561.308	0.000	0.000	0.000	982.139	656.839	31.058	1103.981	207.061	577.873	1084.730	167.087	249.873	1008.322	412.308	500.085
2198	7.32333	1037.006	397.817	911.041	1117.991	616.590	561.316	0.000	0.000	0.000	982.125	656.747	30.975	1104.040	207.061	577.882	1084.755	167.110	249.849	1008.347	412.308	500.089
2199	7.32667	1037.056	397.829	911.047	1118.025	616.591	561.324	0.000	0.000	0.000	982.144	656.788	31.038	1104.037	207.050	577.856	1084.765	167.068	249.873	1008.352	412.304	500.090
2200	7.33000	1037.086	397.837	911.057	1118.031	616.604	561.330	0.000	0.000	0.000	982.169	656.801	31.071	1104.059	207.008	577.834	1084.767	167.065	249.877	1008.376	412.286	500.095
2201	7.33333	1037.115	397.835	911.057	1118.039	616.595	561.336	0.000	0.000	0.000	982.164	656.827	31.072	1104.098	207.010	577.863	1084.788	167.099	249.866	1008.426	412.279	500.109
2202	7.33667	1037.156	397.838	911.052	1118.056	616.594	561.317	0.000	0.000	0.000	982.166	656.819	31.082	1104.118	207.038	577.845	1084.784	167.111	249.890	1008.450	412.284	500.120
2203	7.34000	1037.179	397.840	911.065	1118.062	616.583	561.327	0.000	0.000	0.000	982.166	656.830	31.074	1104.167	207.016	577.834	1084.816	167.121	249.877	1008.448	412.280	500.140
2204	7.34333	1037.212	397.845	911.059	1118.087	616.578	561.339	0.000	0.000	0.000	982.171	656.781	31.090	1104.179	207.026	577.846	1084.818	167.096	249.882	1008.451	412.266	500.153
2205	7.34667	1037.253	397.855	911.054	1118.089	616.576	561.337	0.000	0.000	0.000	982.193	656.824	31.125	1104.215	207.004	577.843	1084.844	167.121	249.888	1008.497	412.266	500.170
2206	7.35000	1037.274	397.854	911.054	1118.102	616.587	561.345	0.000	0.000	0.000	982.196	656.780	31.129	1104.204	207.087	577.963	1084.855	167.107	249.888	1008.501	412.262	500.168
2207	7.35333	1037.320	397.845	911.047	1118.122	616.581	561.365	0.000	0.000	0.000	982.200	656.750	31.090	1104.224	207.082	577.936	1084.848	167.111	249.874	1008.525	412.242	500.185
2208	7.35667	1037.366	397.842	911.037	1118.145	616.570	561.351	0.000	0.000	0.000	982.212	656.657	31.013	1104.291	207.042	577.862	1084.906	167.124	249.865	1008.554	412.231	500.199
2209	7.36000	1037.408	397.839	911.040	1118.156	616.565	561.385	0.000	0.000	0.000	982.207	656.699	31.075	1104.331	207.023	577.820	1084.884	167.095	249.894	1008.552	412.228	500.217
2210	7.36333	1037.432	397.820	911.024	1118.164	616.579	561.373	0.000	0.000	0.000	982.210	656.690	31.052	1104.363	207.010	577.805	1084.903	167.110	249.879	1008.556	412.211	500.217
2211	7.36667	1037.480	397.829	911.015	1118.184	616.570	561.372	0.000	0.000	0.000	982.212	656.673	31.075	1104.339	207.046	577.841	1084.913	167.110	249.870	1008.579	412.219	500.241
2212	7.37000	1037.522	397.816	911.008	1118.187	616.568	561.379	0.000	0.000	0.000	982.240	656.664	31.057	1104.418	206.972	577.804	1084.942	167.126	249.853	1008.599	412.221	500.265
2213	7.37333	1037.547	397.803	911.008	1118.210	616.589	561.383	0.000	0.000	0.000	982.232	656.715	31.108	1104.409	207.024	577.829	1084.944	167.106	249.888	1008.628	412.205	500.273
2214	7.37667	1037.591	397.798	911.006	1118.227	616.566	561.383	0.000	0.000	0.000	982.259	656.716	31.113	1104.465	207.010	577.803	1084.947	167.106	249.891	1008.603	412.232	500.276
2215	7.38000	1037.634	397.795	911.000	1118.245	616.578	561.403	0.000	0.000	0.000	982.265	656.677	31.088	1104.462	207.069	577.891	1084.951	167.066	249.901	1008.646	412.229	500.276
2216	7.38333	1037.660	397.784	910.978	1118.260	616.599	561.415	0.000	0.000	0.000	982.265	656.665	31.099	1104.498	207.085	577.857	1084.982	167.059	249.899	1008.671	412.225	500.314
2217	7.38667	1037.698	397.769	910.995	1118.272	616.589	561.409	0.000	0.000	0.000	982.294	656.642	31.054	1104.530	207.059	577.865	1085.005	167.088	249.886	1008.672	412.234	500.300
2218	7.39000	1037.738	397.748	910.981	1118.296	616.591	561.401	0.000	0.000	0.000	982.274	656.604	31.024	1104.554	207.078	577.856	1084.980	167.085	249.896	1008.673	412.213	500.317
2219	7.39333	1037.781	397.735	910.989	1118.301	616.596	561.417	0.000	0.000	0.000	982.296	656.625	31.076	1104.585	207.081	577.850	1085.036	167.123	249.874	1008.676	412.226	500.328
2220	7.39667	1037.822	397.723	910.995	1118.334	616.595	561.420	0.000	0.000	0.000	982.306	656.553	31.013	1104.627	207.087	577.816	1085.045	167.088	249.917	1008.701	412.248	500.321
2221	7.40000	1037.864	397.706	910.991	1118.337	616.592	561.418	0.000	0.000	0.000	982.300	656.607	31.064	1104.621	207.077	577.833	1085.040	167.066	249.918	1008.720	412.245	500.337
2222	7.40333	1037.893	397.705	910.986	1118.350	616.600	561.422	0.000	0.000	0.000	982.306	656.564	31.005	1104.652	207.045	577.833	1085.064	167.100	249.905	1008.750	412.216	500.328
2223	7.40667	1037.934	397.689	910.987	1118.383	616.585	561.424	0.000	0.000	0.000	982.331	656.566	31.042	1104.671	207.060	577.850	1085.068	167.044	249.908	1008.747	412.245	500.359
2224	7.41000	1037.964	397.674	910.988	1118.401	616.609	561.447	0.000	0.000	0.000	982.338	656.514	30.991	1104.698	207.074	577.845	1085.070	167.090	249.897	1008.746	412.246	500.350
2225	7.41333	1037.996	397.652	910.986	1118.431	616.599	561.431	0.000	0.000	0.000	982.337	656.527	31.017	1104.737	207.079	577.849	1085.101	167.106	249.918	1008.749	412.252	500.377
2226	7.41667	1038.024	397.644	911.003	1118.449	616.609	561.425	0.000	0.000	0.000	982.338	656.517	31.028	1104.729	207.076	577.850	1085.105	167.052	249.892	1008.771	412.245	500.392
2227	7.42000	1038.063	397.630	910.990	1118.462	616.607	561.446	0.000	0.000	0.000	982.360	656.545	31.038	1104.782	207.072	577.851	1085.131	167.111	249.928	1008.797	412.256	500.401
2228	7.42333	1038.092	397.617	910.986	1118.489	616.601	561.425	0.000	0.000	0.000	982.366	656.520	31.035	1104.797	207.077	577.845	1085.135	167.100	249.928	1008.802	412.254	500.378
2229	7.42667	1038.133	397.611	910.996	1118.511	616.607	561.443	0.000	0.000	0.000	982.366	656.493	31.019	1104.831	207.069	577.822	1085.135	167.103	249.930	1008.800	412.272	500.415
2230	7.43000	1038.171	397.591	911.002	1118.545	616.615	561.447	0.000	0.000	0.000	982.393	656.496	31.027	1104.866	207.066	577.840	1085.163	167.099	249.928	1008.801	412.261	500.415
2231	7.43333	1038.191	397.571	910.990	1118.561	616.614	561.431	0.000	0.000	0.000	982.392	656.510	31.053	1104.863	207.062	577.825	1085.155	167.148	249.930	1008.824	412.268	500.442
2232	7.43667	1038.218	397.570	910.997	1118.594	616.609	561.441	0.000	0.000	0.000	982.394	656.499	31.029	1104.892	207.087	577.808	1085.166	167.104	249.953	1008.846	412.258	500.453
2233	7.44000	1038.260	397.555	910.997	1118.619	616.604	561.438	0.000	0.000	0.000	982.418	656.512	31.091	1104.894	207.045	577.835	1085.167	167.090	249.928	1008.846	412.279	500.470
2234	7.44333	1038.289	397.553	911.001	1118.650	616.589	561.435	0.000	0.000	0.000	982.419	656.512	31.060	1104.920	207.040	577.830	1085.216	167.152	249.919	1008.895	412.251	500.449
2235	7.44667	1038.328	397.538	911.003	1118.668	616.608	561.439	0.000	0.000	0.000	982.433	656.591	31.117	1104.962	207.071	577.830	1085.203	167.074	249.956	1008.897	412.264	500.456
2236	7.45000	1038.350	397.526	910.997	1118.713	616.592	561.446	0.000	0.000	0.000	982.447	656.490	31.050	1104.979	207.055	577.823	1085.233	167.106	249.984	1008.898	412.281	500.470
2237	7.45333	1038.384	397.500	911.011	1118.728	616.593	561.449	0.000	0.000	0.000	982.440	656.541	31.102	1105.003	207.026	577.826	1085.202	167.076	249.956	1008.923	412.276	500.465
2238	7.45667	1038.416	397.501	911.000	1118.762	616.577	561.450	0.000	0.000	0.000	982.453	656.449	30.991	1105.030	207.057	577.841	1085.238	167.056	249.962	1008.946	412.268	500.482
2239	7.46000	1038.449	397.490	911.001	1118.787	616.572	561.449	0.000	0.000	0.000	982.451	656.460	31.050	1105.034	207.028	577.845	1085.235	167.075	249.979	1008.973	412.251	500.500
2240	7.46333	1038.476	397.478	911.000	1118.825	616.585	561.461	0.000	0.000	0.000	982.457	656.412	31.033	1105.059	207.023	577.842	1085.271	167.078	249.992	1008.969	412.285	500.493
2241	7.46667	1038.506	397.477	911.006	1118.851	616.613	561.461	0.000	0.000	0.000	982.476	656.475	31.079	1105.069	207.042	577.826	1085.270	167.055	249.968	1009.002	412.258	500.504
2242	7.47000	1038.530	397.470	911.004	1118.870	616.599	561.469	0.000	0.000	0.000	982.494	656.533	31.124	1105.097	207.042	577.840	1085.264	167.042	249.969	1008.997	412.256	500.505
2243	7.47333	1038.569	397.465	910.995	1118.910	616.597	561.470	0.000	0.000	0.000	982.483	656.424	31.031	1105.115	207.054	577.827	1085.298	167.068	249.967	1009.022	412.264	500.509
