NO_OF_SAMPLES	25200
FREQUENCY	120
TIME_STAMP	2022-05-12, 13:45:48	7327.78225353
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Bertec
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	1323.089957
FORCE_PLATE_CORNER_POSX_POSY_Y	1076.650023
FORCE_PLATE_CORNER_POSX_POSY_Z	-186.304003
FORCE_PLATE_CORNER_NEGX_POSY_X	1284.020066
FORCE_PLATE_CORNER_NEGX_POSY_Y	1345.040083
FORCE_PLATE_CORNER_NEGX_POSY_Z	-195.163995
FORCE_PLATE_CORNER_NEGX_NEGY_X	1663.060069
FORCE_PLATE_CORNER_NEGX_NEGY_Y	1387.670040
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-201.503992
FORCE_PLATE_CORNER_POSX_NEGY_X	1698.449969
FORCE_PLATE_CORNER_POSX_NEGY_Y	1124.019980
FORCE_PLATE_CORNER_POSX_NEGY_Z	-190.853000
FORCE_PLATE_LENGTH	600.000000
FORCE_PLATE_WIDTH	400.000000
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
70	0.57500	-11.137528	-11.207801	601.200209	1.102276	50.055723	-1.313322	-83.259657	1.833460	0.000000	
71	0.58333	-11.346666	-11.581031	601.205559	1.163936	50.061131	-1.289394	-83.267911	1.936003	0.000000	
72	0.59167	-11.141352	-11.618319	601.201022	1.142619	50.027654	-1.334797	-83.212855	1.900560	0.000000	
73	0.60000	-10.895750	-11.107345	601.193839	1.059935	49.994490	-1.330926	-83.158686	1.763050	0.000000	
74	0.60833	-11.399833	-11.210281	601.197906	0.921395	49.893712	-1.321496	-82.990495	1.532598	0.000000	
75	0.61667	-11.412071	-11.590652	601.198453	1.002700	49.840143	-1.338764	-82.901317	1.667835	0.000000	
76	0.62500	-10.837893	-11.459759	601.190511	1.038933	49.878708	-1.334938	-82.966559	1.728125	0.000000	
77	0.63333	-11.233796	-11.072524	601.192542	0.953076	49.804339	-1.336195	-82.842577	1.585309	0.000000	
78	0.64167	-11.097709	-11.452973	601.190435	0.943344	49.766922	-1.337303	-82.780628	1.569126	0.000000	
79	0.65000	-11.375985	-10.969615	601.190782	0.891200	49.686849	-1.289048	-82.647390	1.482392	0.000000	
80	0.65833	-10.926027	-10.807220	601.182228	0.866148	49.663969	-1.304364	-82.610508	1.440741	0.000000	
81	0.66667	-10.702572	-10.881312	601.177605	0.836626	49.620210	-1.274063	-82.538354	1.391645	0.000000	
82	0.67500	-10.300022	-11.556602	601.173635	0.805426	49.653420	-1.344163	-82.594142	1.339755	0.000000	
83	0.68333	-10.016338	-11.457299	601.166950	0.683867	49.621543	-1.316599	-82.542035	1.137567	0.000000	
84	0.69167	-10.089971	-11.725328	601.168809	0.671485	49.608904	-1.259665	-82.520756	1.116966	0.000000	
85	0.70000	-9.716167	-10.979640	601.159630	0.612523	49.601990	-1.293616	-82.510514	1.018902	0.000000	
86	0.70833	-9.785027	-11.218112	601.161495	0.570402	49.617768	-1.294354	-82.536503	0.948834	0.000000	
87	0.71667	-9.485673	-11.055252	601.156343	0.442304	49.653476	-1.247580	-82.596610	0.735755	0.000000	
88	0.72500	-10.054155	-11.266425	601.166071	0.464235	49.661968	-1.298313	-82.609399	0.772224	0.000000	
89	0.73333	-9.689716	-10.884025	601.161830	0.530200	49.730074	-1.282707	-82.723272	0.881960	0.000000	
90	0.74167	-9.538117	-10.862875	601.162159	0.548176	49.826375	-1.307144	-82.883420	0.911861	0.000000	
91	0.75000	-9.994336	-11.064741	601.169471	0.518253	49.813895	-1.278877	-82.861651	0.862074	0.000000	
92	0.75833	-10.073981	-10.966306	601.172926	0.710341	49.838819	-1.289207	-82.902633	1.181592	0.000000	
93	0.76667	-10.257575	-11.725759	601.180493	0.791602	49.887973	-1.270678	-82.983352	1.316746	0.000000	
94	0.77500	-10.172493	-11.415853	601.180735	0.803507	49.979626	-1.300314	-83.135775	1.336548	0.000000	
95	0.78333	-10.591209	-11.664968	601.189772	0.798265	50.037893	-1.287243	-83.231444	1.327809	0.000000	
96	0.79167	-10.977152	-11.827339	601.197710	0.830972	50.081455	-1.317991	-83.302805	1.382194	0.000000	
97	0.80000	-11.087135	-11.842009	601.202685	0.932276	50.157781	-1.310457	-83.429069	1.550686	0.000000	
98	0.80833	-11.642698	-11.745875	601.211607	0.867137	50.191792	-1.281351	-83.484402	1.442315	0.000000	
99	0.81667	-11.247656	-11.700197	601.207406	0.775410	50.295384	-1.268595	-83.657293	1.289754	0.000000	
100	0.82500	-11.746671	-11.935106	601.216578	0.819681	50.303500	-1.277461	-83.669515	1.363370	0.000000	
