NO_OF_SAMPLES	25200
FREQUENCY	120
TIME_STAMP	2022-05-12, 13:37:31	6831.34175375
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Bertec
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	1323.089957
FORCE_PLATE_CORNER_POSX_POSY_Y	1076.650023
FORCE_PLATE_CORNER_POSX_POSY_Z	-186.304003
FORCE_PLATE_CORNER_NEGX_POSY_X	1284.020066
FORCE_PLATE_CORNER_NEGX_POSY_Y	1345.040083
FORCE_PLATE_CORNER_NEGX_POSY_Z	-195.163995
FORCE_PLATE_CORNER_NEGX_NEGY_X	1663.060069
FORCE_PLATE_CORNER_NEGX_NEGY_Y	1387.670040
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-201.503992
FORCE_PLATE_CORNER_POSX_NEGY_X	1698.449969
FORCE_PLATE_CORNER_POSX_NEGY_Y	1124.019980
FORCE_PLATE_CORNER_POSX_NEGY_Z	-190.853000
FORCE_PLATE_LENGTH	600.000000
FORCE_PLATE_WIDTH	400.000000
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
120	0.99167	-9.741583	-8.464172	601.332689	31.702172	45.312439	-1.178811	-75.353361	52.719854	0.000000	
121	1.00000	-10.005370	-8.237594	601.333645	31.702482	45.225236	-1.176643	-75.208225	52.720286	0.000000	
122	1.00833	-9.713089	-8.130257	601.326053	31.578229	45.172214	-1.168797	-75.121000	52.514321	0.000000	
123	1.01667	-10.577515	-8.414930	601.336982	31.673683	45.018678	-1.180986	-74.864310	52.672102	0.000000	
124	1.02500	-10.385025	-7.858093	601.328083	31.699720	44.857344	-1.145330	-74.597122	52.716181	0.000000	
125	1.03333	-10.910977	-8.282167	601.329728	31.719605	44.572522	-1.147303	-74.123264	52.749105	0.000000	
126	1.04167	-11.239311	-7.913651	601.325983	31.594239	44.347576	-1.164963	-73.749642	52.540952	0.000000	
127	1.05000	-11.367728	-8.170698	601.322044	31.560420	44.126369	-1.186294	-73.382258	52.485053	0.000000	
128	1.05833	-11.368308	-7.320204	601.312075	31.397295	43.931894	-1.215780	-73.060057	52.214642	0.000000	
129	1.06667	-11.775172	-7.224983	601.310013	31.271984	43.683993	-1.192635	-72.648038	52.006425	0.000000	
130	1.07500	-11.750348	-7.527099	601.305094	31.044565	43.560880	-1.152689	-72.443889	51.628642	0.000000	
